"Type","TG2ID","TherapeuticGrp2","District","YearDisp","NumDisps","NumPpl","NHIComp"
"Initial dispensings","1008","Antipruritic Preparations","Bay of Plenty",2025,"3111","2426",100
"Initial dispensings","1008","Antipruritic Preparations","Canterbury",2025,"3972","3303",100
"Initial dispensings","1008","Antipruritic Preparations","Capital & Coast",2025,"2875","2272",100
"Initial dispensings","1008","Antipruritic Preparations","Counties Manukau",2025,"18431","14778",100
"Initial dispensings","1008","Antipruritic Preparations","Hawke's Bay",2025,"1995","1610",100
"Initial dispensings","1008","Antipruritic Preparations","Hutt Valley",2025,"1806","1432",100
"Initial dispensings","1008","Antipruritic Preparations","Lakes",2025,"1579","1281",100
"Initial dispensings","1008","Antipruritic Preparations","MidCentral",2025,"1297","1060",100
"Initial dispensings","1008","Antipruritic Preparations","Nelson Marlborough",2025,"1123","853",100
"Initial dispensings","1008","Antipruritic Preparations","Northland",2025,"3961","3079",100
"Initial dispensings","1008","Antipruritic Preparations","South Canterbury",2025,"366","300",100
"Initial dispensings","1008","Antipruritic Preparations","Southern",2025,"3578","2731",100
"Initial dispensings","1008","Antipruritic Preparations","Tairawhiti",2025,"750","583",100
"Initial dispensings","1008","Antipruritic Preparations","Taranaki",2025,"930","753",100
"Initial dispensings","1008","Antipruritic Preparations","Waikato",2025,"6129","4999",100
"Initial dispensings","1008","Antipruritic Preparations","Wairarapa",2025,"466","381",100
"Initial dispensings","1008","Antipruritic Preparations","Waitemata",2025,"10373","8528",100
"Initial dispensings","1008","Antipruritic Preparations","West Coast",2025,"200","161",100
"Initial dispensings","1008","Antipruritic Preparations","Whanganui",2025,"917","677",100
"Initial dispensings","1008","Antipruritic Preparations","New Zealand",2025,"73172","58760",100
"Initial dispensings","2222","Antipsychotics","Auckland",2021,"65935","13196",100
"Initial dispensings","2222","Antipsychotics","Bay of Plenty",2021,"36215","8548",100
"Initial dispensings","2222","Antipsychotics","Canterbury",2021,"87933","18789",100
"Initial dispensings","2222","Antipsychotics","Capital & Coast",2021,"51522","9779",100
"Initial dispensings","2222","Antipsychotics","Counties Manukau",2021,"67928","13512",100
"Initial dispensings","2222","Antipsychotics","Hawke's Bay",2021,"28448","5903",100
"Initial dispensings","2222","Antipsychotics","Hutt Valley",2021,"26713","5280",100
"Initial dispensings","2222","Antipsychotics","Lakes",2021,"15070","3508",100
"Initial dispensings","2222","Antipsychotics","MidCentral",2021,"36585","7953",100
"Initial dispensings","2222","Antipsychotics","Nelson Marlborough",2021,"22173","5111",100
"Initial dispensings","2222","Antipsychotics","Northland",2021,"34561","6826",100
"Initial dispensings","2222","Antipsychotics","South Canterbury",2021,"9848","2757",100
"Initial dispensings","2222","Antipsychotics","Southern",2021,"50812","11753",100
"Initial dispensings","2222","Antipsychotics","Tairawhiti",2021,"7081","1455",100
"Initial dispensings","2222","Antipsychotics","Taranaki",2021,"20873","4384",100
"Initial dispensings","2222","Antipsychotics","Waikato",2021,"68133","15131",100
"Initial dispensings","2222","Antipsychotics","Wairarapa",2021,"8391","1872",100
"Initial dispensings","2222","Antipsychotics","Waitemata",2021,"78894","17139",100
"Initial dispensings","2222","Antipsychotics","West Coast",2021,"6075","1413",100
"Initial dispensings","2222","Antipsychotics","Whanganui",2021,"12299","2929",100
"Initial dispensings","2222","Antipsychotics","New Zealand",2021,"735491","157239",100
"Initial dispensings","2222","Antipsychotics","Auckland",2022,"69073","13838",100
"Initial dispensings","2222","Antipsychotics","Bay of Plenty",2022,"36987","8734",100
"Initial dispensings","2222","Antipsychotics","Canterbury",2022,"90760","19659",100
"Initial dispensings","2222","Antipsychotics","Capital & Coast",2022,"54240","10120",100
"Initial dispensings","2222","Antipsychotics","Counties Manukau",2022,"70464","13928",100
"Initial dispensings","2222","Antipsychotics","Hawke's Bay",2022,"28262","5816",100
"Initial dispensings","2222","Antipsychotics","Hutt Valley",2022,"26580","5238",100
"Initial dispensings","2222","Antipsychotics","Lakes",2022,"14577","3508",100
"Initial dispensings","2222","Antipsychotics","MidCentral",2022,"36564","7938",100
"Initial dispensings","2222","Antipsychotics","Nelson Marlborough",2022,"23073","5282",100
"Initial dispensings","2222","Antipsychotics","Northland",2022,"34968","7255",100
"Initial dispensings","2222","Antipsychotics","South Canterbury",2022,"10126","2762",100
"Initial dispensings","2222","Antipsychotics","Southern",2022,"52761","12195",100
"Initial dispensings","2222","Antipsychotics","Tairawhiti",2022,"7611","1561",100
"Initial dispensings","2222","Antipsychotics","Taranaki",2022,"21527","4546",100
"Initial dispensings","2222","Antipsychotics","Waikato",2022,"72289","16125",100
"Initial dispensings","2222","Antipsychotics","Wairarapa",2022,"8599","1947",100
"Initial dispensings","2222","Antipsychotics","Waitemata",2022,"84221","18354",100
"Initial dispensings","2222","Antipsychotics","West Coast",2022,"6147","1456",100
"Initial dispensings","2222","Antipsychotics","Whanganui",2022,"12633","2960",100
"Initial dispensings","2222","Antipsychotics","New Zealand",2022,"761462","163222",100
"Initial dispensings","2222","Antipsychotics","Auckland",2023,"71008","14129",100
"Initial dispensings","2222","Antipsychotics","Bay of Plenty",2023,"38803","9006",100
"Initial dispensings","2222","Antipsychotics","Canterbury",2023,"94738","20419",100
"Initial dispensings","2222","Antipsychotics","Capital & Coast",2023,"56130","10163",100
"Initial dispensings","2222","Antipsychotics","Counties Manukau",2023,"73223","14238",100
"Initial dispensings","2222","Antipsychotics","Hawke's Bay",2023,"29184","5813",100
"Initial dispensings","2222","Antipsychotics","Hutt Valley",2023,"27119","5461",100
"Initial dispensings","2222","Antipsychotics","Lakes",2023,"15491","3653",100
"Initial dispensings","2222","Antipsychotics","MidCentral",2023,"38341","8072",100
"Initial dispensings","2222","Antipsychotics","Nelson Marlborough",2023,"25120","5378",100
"Initial dispensings","2222","Antipsychotics","Northland",2023,"37116","7282",100
"Initial dispensings","2222","Antipsychotics","South Canterbury",2023,"10427","2686",100
"Initial dispensings","2222","Antipsychotics","Southern",2023,"54881","12596",100
"Initial dispensings","2222","Antipsychotics","Tairawhiti",2023,"8096","1642",100
"Initial dispensings","2222","Antipsychotics","Taranaki",2023,"22496","4606",100
"Initial dispensings","2222","Antipsychotics","Waikato",2023,"75472","16679",100
"Initial dispensings","2222","Antipsychotics","Wairarapa",2023,"8818","1990",100
"Initial dispensings","2222","Antipsychotics","Waitemata",2023,"88330","19212",100
"Initial dispensings","2222","Antipsychotics","West Coast",2023,"6231","1465",100
"Initial dispensings","2222","Antipsychotics","Whanganui",2023,"13458","3155",100
"Initial dispensings","2222","Antipsychotics","New Zealand",2023,"794482","167645",100
"Initial dispensings","2222","Antipsychotics","Auckland",2024,"73584","14775",100
"Initial dispensings","2222","Antipsychotics","Bay of Plenty",2024,"41038","9296",100
"Initial dispensings","2222","Antipsychotics","Canterbury",2024,"101762","21049",100
"Initial dispensings","2222","Antipsychotics","Capital & Coast",2024,"58271","10349",100
"Initial dispensings","2222","Antipsychotics","Counties Manukau",2024,"77047","14911",100
"Initial dispensings","2222","Antipsychotics","Hawke's Bay",2024,"30358","6057",100
"Initial dispensings","2222","Antipsychotics","Hutt Valley",2024,"28890","5554",100
"Initial dispensings","2222","Antipsychotics","Lakes",2024,"17274","4011",100
"Initial dispensings","2222","Antipsychotics","MidCentral",2024,"40572","8174",100
"Initial dispensings","2222","Antipsychotics","Nelson Marlborough",2024,"26474","5444",100
"Initial dispensings","2222","Antipsychotics","Northland",2024,"40056","7735",100
"Initial dispensings","2222","Antipsychotics","South Canterbury",2024,"10713","2793",100
"Initial dispensings","2222","Antipsychotics","Southern",2024,"57237","12948",100
"Initial dispensings","2222","Antipsychotics","Tairawhiti",2024,"9350","1785",100
"Initial dispensings","2222","Antipsychotics","Taranaki",2024,"24031","4806",100
"Initial dispensings","2222","Antipsychotics","Waikato",2024,"80467","17577",100
"Initial dispensings","2222","Antipsychotics","Wairarapa",2024,"9288","2029",100
"Initial dispensings","2222","Antipsychotics","Waitemata",2024,"97566","20213",100
"Initial dispensings","2222","Antipsychotics","West Coast",2024,"6422","1511",100
"Initial dispensings","2222","Antipsychotics","Whanganui",2024,"14172","3117",100
"Initial dispensings","2222","Antipsychotics","New Zealand",2024,"844572","174134",100
"Initial dispensings","2222","Antipsychotics","Auckland",2025,"76308","15278",100
"Initial dispensings","2222","Antipsychotics","Bay of Plenty",2025,"43101","9599",100
"Initial dispensings","2222","Antipsychotics","Canterbury",2025,"107094","22108",100
"Initial dispensings","2222","Antipsychotics","Capital & Coast",2025,"61633","10786",100
"Initial dispensings","2222","Antipsychotics","Counties Manukau",2025,"81096","15646",100
"Initial dispensings","2222","Antipsychotics","Hawke's Bay",2025,"32211","6199",100
"Initial dispensings","2222","Antipsychotics","Hutt Valley",2025,"30449","5795",100
"Initial dispensings","2222","Antipsychotics","Lakes",2025,"18820","4224",100
"Initial dispensings","2222","Antipsychotics","MidCentral",2025,"42432","8349",100
"Initial dispensings","2222","Antipsychotics","Nelson Marlborough",2025,"27551","5704",100
"Initial dispensings","2222","Antipsychotics","Northland",2025,"41769","7923",100
"Initial dispensings","2222","Antipsychotics","South Canterbury",2025,"11020","2879",100
"Initial dispensings","2222","Antipsychotics","Southern",2025,"61092","13123",100
"Initial dispensings","2222","Antipsychotics","Tairawhiti",2025,"9616","1841",100
"Initial dispensings","2222","Antipsychotics","Taranaki",2025,"25292","4984",100
"Initial dispensings","2222","Antipsychotics","Waikato",2025,"83316","17839",100
"Initial dispensings","2222","Antipsychotics","Wairarapa",2025,"9875","2173",100
"Initial dispensings","2222","Antipsychotics","Waitemata",2025,"101377","21150",100
"Initial dispensings","2222","Antipsychotics","West Coast",2025,"6515","1481",100
"Initial dispensings","2222","Antipsychotics","Whanganui",2025,"14564","3183",100
"Initial dispensings","2222","Antipsychotics","New Zealand",2025,"885131","180264",100
"Initial dispensings","1620","Antiretrovirals","Auckland",2021,"4354","810",100
"Initial dispensings","1620","Antiretrovirals","Bay of Plenty",2021,"686","122",100
"Initial dispensings","1620","Antiretrovirals","Canterbury",2021,"1634","305",100
"Initial dispensings","1620","Antiretrovirals","Capital & Coast",2021,"1911","317",100
"Initial dispensings","1620","Antiretrovirals","Counties Manukau",2021,"1555","304",100
"Initial dispensings","1620","Antiretrovirals","Hawke's Bay",2021,"548","84",100
"Initial dispensings","1620","Antiretrovirals","Hutt Valley",2021,"674","112",100
"Initial dispensings","1620","Antiretrovirals","Lakes",2021,"364","70",100
"Initial dispensings","1620","Antiretrovirals","MidCentral",2021,"393","76",100
"Initial dispensings","1620","Antiretrovirals","Nelson Marlborough",2021,"243","53",100
"Initial dispensings","1620","Antiretrovirals","Northland",2021,"519","98",100
"Initial dispensings","1620","Antiretrovirals","South Canterbury",2021,"71","18",100
"Initial dispensings","1620","Antiretrovirals","Southern",2021,"657","123",100
"Initial dispensings","1620","Antiretrovirals","Tairawhiti",2021,"106","19",100
"Initial dispensings","1620","Antiretrovirals","Taranaki",2021,"197","40",100
"Initial dispensings","1620","Antiretrovirals","Waikato",2021,"940","185",100
"Initial dispensings","1620","Antiretrovirals","Wairarapa",2021,"159","24",100
"Initial dispensings","1620","Antiretrovirals","Waitemata",2021,"2025","395",100
"Initial dispensings","1620","Antiretrovirals","West Coast",2021,"78","15",100
"Initial dispensings","1620","Antiretrovirals","Whanganui",2021,"207","38",100
"Initial dispensings","1620","Antiretrovirals","New Zealand",2021,"17321","3208",100
"Initial dispensings","1620","Antiretrovirals","Auckland",2022,"4396","820",100
"Initial dispensings","1620","Antiretrovirals","Bay of Plenty",2022,"734","118",100
"Initial dispensings","1620","Antiretrovirals","Canterbury",2022,"1855","325",100
"Initial dispensings","1620","Antiretrovirals","Capital & Coast",2022,"2050","334",100
"Initial dispensings","1620","Antiretrovirals","Counties Manukau",2022,"1578","311",100
"Initial dispensings","1620","Antiretrovirals","Hawke's Bay",2022,"614","94",100
"Initial dispensings","1620","Antiretrovirals","Hutt Valley",2022,"734","118",100
"Initial dispensings","1620","Antiretrovirals","Lakes",2022,"443","75",100
"Initial dispensings","1620","Antiretrovirals","MidCentral",2022,"430","75",100
"Initial dispensings","1620","Antiretrovirals","Nelson Marlborough",2022,"281","57",100
"Initial dispensings","1620","Antiretrovirals","Northland",2022,"541","102",100
"Initial dispensings","1620","Antiretrovirals","South Canterbury",2022,"81","19",100
"Initial dispensings","1620","Antiretrovirals","Southern",2022,"684","130",100
"Initial dispensings","1620","Antiretrovirals","Tairawhiti",2022,"105","19",100
"Initial dispensings","1620","Antiretrovirals","Taranaki",2022,"216","42",100
"Initial dispensings","1620","Antiretrovirals","Waikato",2022,"1022","196",100
"Initial dispensings","1620","Antiretrovirals","Wairarapa",2022,"160","27",100
"Initial dispensings","1620","Antiretrovirals","Waitemata",2022,"2033","397",100
"Initial dispensings","1620","Antiretrovirals","West Coast",2022,"81","14",100
"Initial dispensings","1620","Antiretrovirals","Whanganui",2022,"234","37",100
"Initial dispensings","1620","Antiretrovirals","New Zealand",2022,"18272","3310",100
"Initial dispensings","1620","Antiretrovirals","Auckland",2023,"4833","891",100
"Initial dispensings","1620","Antiretrovirals","Bay of Plenty",2023,"793","124",100
"Initial dispensings","1620","Antiretrovirals","Canterbury",2023,"1899","345",100
"Initial dispensings","1620","Antiretrovirals","Capital & Coast",2023,"2179","344",100
"Initial dispensings","1620","Antiretrovirals","Counties Manukau",2023,"1812","358",100
"Initial dispensings","1620","Antiretrovirals","Hawke's Bay",2023,"731","106",100
"Initial dispensings","1620","Antiretrovirals","Hutt Valley",2023,"753","124",100
"Initial dispensings","1620","Antiretrovirals","Lakes",2023,"442","73",100
"Initial dispensings","1620","Antiretrovirals","MidCentral",2023,"526","82",100
"Initial dispensings","1620","Antiretrovirals","Nelson Marlborough",2023,"331","62",100
"Initial dispensings","1620","Antiretrovirals","Northland",2023,"619","111",100
"Initial dispensings","1620","Antiretrovirals","South Canterbury",2023,"102","23",100
"Initial dispensings","1620","Antiretrovirals","Southern",2023,"700","144",100
"Initial dispensings","1620","Antiretrovirals","Tairawhiti",2023,"98","20",100
"Initial dispensings","1620","Antiretrovirals","Taranaki",2023,"273","51",100
"Initial dispensings","1620","Antiretrovirals","Waikato",2023,"1182","222",100
"Initial dispensings","1620","Antiretrovirals","Wairarapa",2023,"182","28",100
"Initial dispensings","1620","Antiretrovirals","Waitemata",2023,"2189","425",100
"Initial dispensings","1620","Antiretrovirals","West Coast",2023,"80","15",100
"Initial dispensings","1620","Antiretrovirals","Whanganui",2023,"276","42",100
"Initial dispensings","1620","Antiretrovirals","New Zealand",2023,"20000","3590",100
"Initial dispensings","1620","Antiretrovirals","Auckland",2024,"4587","870",100
"Initial dispensings","1620","Antiretrovirals","Bay of Plenty",2024,"738","139",100
"Initial dispensings","1620","Antiretrovirals","Canterbury",2024,"1984","367",100
"Initial dispensings","1620","Antiretrovirals","Capital & Coast",2024,"2306","358",100
"Initial dispensings","1620","Antiretrovirals","Counties Manukau",2024,"1834","376",100
"Initial dispensings","1620","Antiretrovirals","Hawke's Bay",2024,"707","109",100
"Initial dispensings","1620","Antiretrovirals","Hutt Valley",2024,"797","133",100
"Initial dispensings","1620","Antiretrovirals","Lakes",2024,"418","72",100
"Initial dispensings","1620","Antiretrovirals","MidCentral",2024,"460","84",100
"Initial dispensings","1620","Antiretrovirals","Nelson Marlborough",2024,"332","63",100
"Initial dispensings","1620","Antiretrovirals","Northland",2024,"598","112",100
"Initial dispensings","1620","Antiretrovirals","South Canterbury",2024,"121","28",100
"Initial dispensings","1620","Antiretrovirals","Southern",2024,"731","151",100
"Initial dispensings","1620","Antiretrovirals","Tairawhiti",2024,"98","22",100
"Initial dispensings","1620","Antiretrovirals","Taranaki",2024,"326","50",100
"Initial dispensings","1620","Antiretrovirals","Waikato",2024,"1269","235",100
"Initial dispensings","1620","Antiretrovirals","Wairarapa",2024,"179","31",100
"Initial dispensings","1620","Antiretrovirals","Waitemata",2024,"2327","445",100
"Initial dispensings","1620","Antiretrovirals","West Coast",2024,"84","14",100
"Initial dispensings","1620","Antiretrovirals","Whanganui",2024,"270","43",100
"Initial dispensings","1620","Antiretrovirals","New Zealand",2024,"20166","3702",100
"Initial dispensings","1620","Antiretrovirals","Auckland",2025,"4063","882",100
"Initial dispensings","1620","Antiretrovirals","Bay of Plenty",2025,"569","130",100
"Initial dispensings","1620","Antiretrovirals","Canterbury",2025,"1746","383",100
"Initial dispensings","1620","Antiretrovirals","Capital & Coast",2025,"2055","379",100
"Initial dispensings","1620","Antiretrovirals","Counties Manukau",2025,"1682","386",100
"Initial dispensings","1620","Antiretrovirals","Hawke's Bay",2025,"559","105",100
"Initial dispensings","1620","Antiretrovirals","Hutt Valley",2025,"678","134",100
"Initial dispensings","1620","Antiretrovirals","Lakes",2025,"344","74",100
"Initial dispensings","1620","Antiretrovirals","MidCentral",2025,"485","94",100
"Initial dispensings","1620","Antiretrovirals","Nelson Marlborough",2025,"305","66",100
"Initial dispensings","1620","Antiretrovirals","Northland",2025,"575","119",100
"Initial dispensings","1620","Antiretrovirals","South Canterbury",2025,"117","27",100
"Initial dispensings","1620","Antiretrovirals","Southern",2025,"746","165",100
"Initial dispensings","1620","Antiretrovirals","Tairawhiti",2025,"86","21",100
"Initial dispensings","1620","Antiretrovirals","Taranaki",2025,"222","56",100
"Initial dispensings","1620","Antiretrovirals","Waikato",2025,"982","233",100
"Initial dispensings","1620","Antiretrovirals","Wairarapa",2025,"191","36",100
"Initial dispensings","1620","Antiretrovirals","Waitemata",2025,"2076","480",100
"Initial dispensings","1620","Antiretrovirals","West Coast",2025,"66","14",100
"Initial dispensings","1620","Antiretrovirals","Whanganui",2025,"264","44",100
"Initial dispensings","1620","Antiretrovirals","New Zealand",2025,"17811","3828",100
"Initial dispensings","1907","Antirheumatoid Agents","Auckland",2021,"5888","1715",100
"Initial dispensings","1907","Antirheumatoid Agents","Bay of Plenty",2021,"2801","799",100
"Initial dispensings","1907","Antirheumatoid Agents","Canterbury",2021,"4097","1216",100
"Initial dispensings","1907","Antirheumatoid Agents","Capital & Coast",2021,"4327","1173",100
"Initial dispensings","1907","Antirheumatoid Agents","Counties Manukau",2021,"6436","1829",100
"Initial dispensings","1907","Antirheumatoid Agents","Hawke's Bay",2021,"1897","531",100
"Initial dispensings","1907","Antirheumatoid Agents","Hutt Valley",2021,"2333","638",100
"Initial dispensings","1907","Antirheumatoid Agents","Lakes",2021,"1023","305",100
"Initial dispensings","1907","Antirheumatoid Agents","MidCentral",2021,"2757","759",100
"Initial dispensings","1907","Antirheumatoid Agents","Nelson Marlborough",2021,"3316","912",100
"Initial dispensings","1907","Antirheumatoid Agents","Northland",2021,"1984","572",100
"Initial dispensings","1907","Antirheumatoid Agents","South Canterbury",2021,"643","192",100
"Initial dispensings","1907","Antirheumatoid Agents","Southern",2021,"4136","1194",100
"Initial dispensings","1907","Antirheumatoid Agents","Tairawhiti",2021,"544","151",100
"Initial dispensings","1907","Antirheumatoid Agents","Taranaki",2021,"984","298",100
"Initial dispensings","1907","Antirheumatoid Agents","Waikato",2021,"4171","1213",100
"Initial dispensings","1907","Antirheumatoid Agents","Wairarapa",2021,"730","204",100
"Initial dispensings","1907","Antirheumatoid Agents","Waitemata",2021,"6428","1832",100
"Initial dispensings","1907","Antirheumatoid Agents","West Coast",2021,"304","99",100
"Initial dispensings","1907","Antirheumatoid Agents","Whanganui",2021,"1207","330",100
"Initial dispensings","1907","Antirheumatoid Agents","New Zealand",2021,"56006","15962",100
"Initial dispensings","1907","Antirheumatoid Agents","Auckland",2022,"6102","1758",100
"Initial dispensings","1907","Antirheumatoid Agents","Bay of Plenty",2022,"2710","779",100
"Initial dispensings","1907","Antirheumatoid Agents","Canterbury",2022,"4139","1248",100
"Initial dispensings","1907","Antirheumatoid Agents","Capital & Coast",2022,"4328","1142",100
"Initial dispensings","1907","Antirheumatoid Agents","Counties Manukau",2022,"6911","1929",100
"Initial dispensings","1907","Antirheumatoid Agents","Hawke's Bay",2022,"2114","613",100
"Initial dispensings","1907","Antirheumatoid Agents","Hutt Valley",2022,"2344","640",100
"Initial dispensings","1907","Antirheumatoid Agents","Lakes",2022,"1045","307",100
"Initial dispensings","1907","Antirheumatoid Agents","MidCentral",2022,"2840","784",100
"Initial dispensings","1907","Antirheumatoid Agents","Nelson Marlborough",2022,"3177","888",100
"Initial dispensings","1907","Antirheumatoid Agents","Northland",2022,"1991","579",100
"Initial dispensings","1907","Antirheumatoid Agents","South Canterbury",2022,"645","201",100
"Initial dispensings","1907","Antirheumatoid Agents","Southern",2022,"4225","1213",100
"Initial dispensings","1907","Antirheumatoid Agents","Tairawhiti",2022,"538","154",100
"Initial dispensings","1907","Antirheumatoid Agents","Taranaki",2022,"1035","303",100
"Initial dispensings","1907","Antirheumatoid Agents","Waikato",2022,"4232","1263",100
"Initial dispensings","1907","Antirheumatoid Agents","Wairarapa",2022,"759","207",100
"Initial dispensings","1907","Antirheumatoid Agents","Waitemata",2022,"6577","1939",100
"Initial dispensings","1907","Antirheumatoid Agents","West Coast",2022,"306","96",100
"Initial dispensings","1907","Antirheumatoid Agents","Whanganui",2022,"1224","333",100
"Initial dispensings","1907","Antirheumatoid Agents","New Zealand",2022,"57242","16376",100
"Initial dispensings","1907","Antirheumatoid Agents","Auckland",2023,"6352","1839",100
"Initial dispensings","1907","Antirheumatoid Agents","Bay of Plenty",2023,"2562","745",100
"Initial dispensings","1907","Antirheumatoid Agents","Canterbury",2023,"4174","1242",100
"Initial dispensings","1907","Antirheumatoid Agents","Capital & Coast",2023,"4388","1193",100
"Initial dispensings","1907","Antirheumatoid Agents","Counties Manukau",2023,"7226","2022",100
"Initial dispensings","1907","Antirheumatoid Agents","Hawke's Bay",2023,"2186","632",100
"Initial dispensings","1907","Antirheumatoid Agents","Hutt Valley",2023,"2430","648",100
"Initial dispensings","1907","Antirheumatoid Agents","Lakes",2023,"1067","314",100
"Initial dispensings","1907","Antirheumatoid Agents","MidCentral",2023,"2879","780",100
"Initial dispensings","1907","Antirheumatoid Agents","Nelson Marlborough",2023,"3043","859",100
"Initial dispensings","1907","Antirheumatoid Agents","Northland",2023,"2033","573",100
"Initial dispensings","1907","Antirheumatoid Agents","South Canterbury",2023,"664","199",100
"Initial dispensings","1907","Antirheumatoid Agents","Southern",2023,"4568","1349",100
"Initial dispensings","1907","Antirheumatoid Agents","Tairawhiti",2023,"534","150",100
"Initial dispensings","1907","Antirheumatoid Agents","Taranaki",2023,"1125","337",100
"Initial dispensings","1907","Antirheumatoid Agents","Waikato",2023,"4421","1291",100
"Initial dispensings","1907","Antirheumatoid Agents","Wairarapa",2023,"765","211",100
"Initial dispensings","1907","Antirheumatoid Agents","Waitemata",2023,"6654","1977",100
"Initial dispensings","1907","Antirheumatoid Agents","West Coast",2023,"313","101",100
"Initial dispensings","1907","Antirheumatoid Agents","Whanganui",2023,"1229","335",100
"Initial dispensings","1907","Antirheumatoid Agents","New Zealand",2023,"58613","16797",100
"Initial dispensings","1907","Antirheumatoid Agents","Auckland",2024,"6548","1867",100
"Initial dispensings","1907","Antirheumatoid Agents","Bay of Plenty",2024,"2488","729",100
"Initial dispensings","1907","Antirheumatoid Agents","Canterbury",2024,"4473","1349",100
"Initial dispensings","1907","Antirheumatoid Agents","Capital & Coast",2024,"4358","1219",100
"Initial dispensings","1907","Antirheumatoid Agents","Counties Manukau",2024,"7556","2102",100
"Initial dispensings","1907","Antirheumatoid Agents","Hawke's Bay",2024,"2149","584",100
"Initial dispensings","1907","Antirheumatoid Agents","Hutt Valley",2024,"2432","661",100
"Initial dispensings","1907","Antirheumatoid Agents","Lakes",2024,"1059","311",100
"Initial dispensings","1907","Antirheumatoid Agents","MidCentral",2024,"2862","754",100
"Initial dispensings","1907","Antirheumatoid Agents","Nelson Marlborough",2024,"3136","847",100
"Initial dispensings","1907","Antirheumatoid Agents","Northland",2024,"2243","630",100
"Initial dispensings","1907","Antirheumatoid Agents","South Canterbury",2024,"707","203",100
"Initial dispensings","1907","Antirheumatoid Agents","Southern",2024,"4765","1382",100
"Initial dispensings","1907","Antirheumatoid Agents","Tairawhiti",2024,"526","145",100
"Initial dispensings","1907","Antirheumatoid Agents","Taranaki",2024,"1198","350",100
"Initial dispensings","1907","Antirheumatoid Agents","Waikato",2024,"4571","1318",100
"Initial dispensings","1907","Antirheumatoid Agents","Wairarapa",2024,"860","225",100
"Initial dispensings","1907","Antirheumatoid Agents","Waitemata",2024,"6650","1944",100
"Initial dispensings","1907","Antirheumatoid Agents","West Coast",2024,"329","95",100
"Initial dispensings","1907","Antirheumatoid Agents","Whanganui",2024,"1267","333",100
"Initial dispensings","1907","Antirheumatoid Agents","New Zealand",2024,"60177","17048",100
"Initial dispensings","1907","Antirheumatoid Agents","Auckland",2025,"6751","1922",100
"Initial dispensings","1907","Antirheumatoid Agents","Bay of Plenty",2025,"2468","752",100
"Initial dispensings","1907","Antirheumatoid Agents","Canterbury",2025,"4662","1394",100
"Initial dispensings","1907","Antirheumatoid Agents","Capital & Coast",2025,"4478","1218",100
"Initial dispensings","1907","Antirheumatoid Agents","Counties Manukau",2025,"8039","2214",100
"Initial dispensings","1907","Antirheumatoid Agents","Hawke's Bay",2025,"2233","618",100
"Initial dispensings","1907","Antirheumatoid Agents","Hutt Valley",2025,"2480","658",100
"Initial dispensings","1907","Antirheumatoid Agents","Lakes",2025,"1041","321",100
"Initial dispensings","1907","Antirheumatoid Agents","MidCentral",2025,"2809","734",100
"Initial dispensings","1907","Antirheumatoid Agents","Nelson Marlborough",2025,"3117","862",100
"Initial dispensings","1907","Antirheumatoid Agents","Northland",2025,"2392","685",100
"Initial dispensings","1907","Antirheumatoid Agents","South Canterbury",2025,"754","228",100
"Initial dispensings","1907","Antirheumatoid Agents","Southern",2025,"4920","1432",100
"Initial dispensings","1907","Antirheumatoid Agents","Tairawhiti",2025,"558","156",100
"Initial dispensings","1907","Antirheumatoid Agents","Taranaki",2025,"1194","360",100
"Initial dispensings","1907","Antirheumatoid Agents","Waikato",2025,"4574","1337",100
"Initial dispensings","1907","Antirheumatoid Agents","Wairarapa",2025,"835","221",100
"Initial dispensings","1907","Antirheumatoid Agents","Waitemata",2025,"6865","1973",100
"Initial dispensings","1907","Antirheumatoid Agents","West Coast",2025,"399","101",100
"Initial dispensings","1907","Antirheumatoid Agents","Whanganui",2025,"1203","336",100
"Initial dispensings","1907","Antirheumatoid Agents","New Zealand",2025,"61772","17522",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Auckland",2021,"9762","7298",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Bay of Plenty",2021,"8354","5843",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Canterbury",2021,"10531","7223",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Capital & Coast",2021,"6307","4391",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Counties Manukau",2021,"13448","10133",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Hawke's Bay",2021,"4788","3297",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Hutt Valley",2021,"3274","2311",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Lakes",2021,"2571","1917",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","MidCentral",2021,"5513","3783",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Nelson Marlborough",2021,"2639","1811",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Northland",2021,"4495","3031",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","South Canterbury",2021,"1349","887",100
"Initial dispensings","107","Antispasmodics and Other Agents Altering Gut Motility","Southern",2021,"6052","4193",100
